"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1778",3,0,0,1,0,24,1,0,14.9423503875732,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"1779",6,0,0,0,0,50,1,0,15.1246728897095,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1780",8,1,0,1,0,54,1,0,14.3618440628052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1781",6,0,0,0,0,42,1,0,14.7192077636719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1782",4,1,0,1,0,33,0,1,15.6206083297729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1783",7,1,1,1,0,28,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1784",4,1,0,1,0,24,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1785",9,1,1,1,0,25,1,0,14.8733577728271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1786",4,1,0,1,0,30,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1787",7,1,1,1,0,47,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1788",6,0,0,1,0,24,1,0,14.7192077636719,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1789",4,1,1,1,0,37,0,0,15.1097831726074,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1790",6,1,0,0,0,41,1,0,15.1246728897095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1791",8,1,0,1,0,32,0,0,14.8221006393433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1792",7,1,0,1,0,52,0,0,15.1097831726074,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1793",4,1,0,0,0,43,0,0,14.2927160263062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1794",9,1,0,1,0,44,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1795",6,1,0,0,0,42,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1796",7,1,1,1,0,34,0,0,15.1097831726074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1797",4,1,0,1,0,59,0,1,15.6206083297729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1798",4,0,0,1,0,48,1,0,14.9423503875732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1799",3,1,0,1,0,56,0,0,14.7043180465698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1800",2,1,0,0,0,41,0,0,15.3329267501831,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1801",7,1,0,1,0,39,1,0,13.6205949783325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1802",4,0,0,1,0,29,1,1,15.2300329208374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1803",6,1,0,1,0,54,0,1,14.7043180465698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1804",5,0,1,1,0,30,0,1,13.8776388168335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1805",7,0,0,1,0,45,0,0,12.6248760223389,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1806",3,0,0,1,0,32,0,0,14.5707864761353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1807",6,0,0,0,0,46,0,0,13.3180236816406,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1808",4,0,0,0,0,38,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1809",6,0,0,1,0,32,1,0,12.9274482727051,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1810",6,0,0,1,0,39,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1811",10,1,1,1,0,32,0,0,15.0227718353271,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1812",2,0,0,1,0,56,0,0,13.7234888076782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1813",5,1,0,1,0,43,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1814",6,0,0,0,0,52,1,0,14.7992496490479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1815",5,1,0,0,0,43,1,0,15.2300329208374,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1816",5,0,0,1,0,40,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1817",5,0,0,1,0,41,1,0,14.31374168396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1818",7,1,1,0,0,24,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1819",5,0,0,0,0,43,0,0,13.704779624939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1820",9,0,0,0,0,35,1,0,14.7192077636719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1821",6,1,0,1,0,41,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1822",5,0,0,0,0,41,0,0,15.3329267501831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1823",13,1,0,0,0,38,1,1,15.635498046875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1824",6,1,0,1,0,48,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1825",5,0,0,0,0,21,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1826",8,1,0,0,0,47,1,1,14.0256490707397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1827",4,1,0,0,0,53,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1828",8,0,0,0,0,45,1,0,14.53688621521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1829",7,1,0,0,0,43,0,0,14.7649421691895,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1830",6,1,1,0,0,25,1,0,15.1246728897095,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1831",7,1,0,1,0,35,1,0,14.53688621521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1832",7,1,0,1,0,38,0,0,13.7234888076782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1833",7,0,0,1,0,40,1,1,14.31374168396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1834",8,0,0,1,0,24,0,0,14.5707864761353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1835",5,1,0,0,0,35,0,0,13.704779624939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1836",3,0,0,1,0,51,1,0,14.0260601043701,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1837",4,0,0,0,0,49,0,0,14.0018892288208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1838",4,1,0,1,0,46,1,0,15.635498046875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"1839",5,1,0,1,0,33,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1840",5,1,1,0,0,50,0,0,14.7649421691895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1841",4,0,0,1,0,43,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1842",2,1,1,0,0,21,1,0,14.53688621521,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1843",3,1,1,1,0,43,1,0,15.2300329208374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1844",2,1,0,1,0,33,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1845",3,1,1,1,0,53,0,1,15.6206083297729,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1846",4,1,0,1,0,58,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1847",5,1,0,1,0,39,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1848",2,0,1,1,0,48,0,1,14.7043180465698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1849",2,1,0,1,0,58,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1850",9,0,0,0,0,25,1,0,13.1505918502808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1851",4,1,0,1,0,56,1,0,14.7192077636719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1852",7,1,0,1,0,49,1,0,14.7992496490479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1853",3,0,1,1,0,40,1,0,14.9423503875732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1854",4,0,0,1,0,40,1,0,13.3329133987427,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1855",5,1,0,1,0,32,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1856",4,0,0,1,0,28,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1857",7,1,0,0,0,29,0,0,15.040789604187,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1858",2,1,0,0,0,32,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1859",5,0,0,1,0,57,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1860",4,1,0,1,0,40,0,0,14.7043180465698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1861",11,0,0,0,0,42,1,1,14.0256490707397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1862",6,0,0,0,0,24,1,0,14.31374168396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1863",10,1,1,0,0,24,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1864",5,1,0,1,0,38,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1865",3,0,0,1,0,58,1,1,15.635498046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1866",5,1,0,1,0,44,1,0,14.7192077636719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1867",7,1,0,1,0,46,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1868",5,0,0,0,0,40,0,0,14.0599603652954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1869",5,1,0,1,0,46,1,0,15.4531764984131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1870",12,1,1,1,0,23,0,0,14.1289539337158,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1871",7,0,0,1,0,35,1,0,13.8437385559082,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1872",3,1,0,1,0,25,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1873",5,1,1,1,0,26,0,0,13.7234888076782,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1874",3,1,0,1,0,32,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1875",5,1,0,1,0,49,1,1,15.635498046875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1876",2,1,1,1,0,32,0,0,15.3974647521973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1877",6,0,0,1,0,28,0,0,14.1627111434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1878",4,0,0,0,0,24,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1879",5,1,0,1,0,34,0,0,15.6206083297729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1880",7,1,0,0,0,46,0,0,15.6206083297729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1881",7,0,0,1,0,36,0,0,14.0111703872681,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1882",1,1,0,0,0,42,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1883",3,1,0,1,0,53,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1884",9,1,1,1,0,24,1,0,14.1088285446167,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1885",3,1,0,0,0,44,1,0,15.4531764984131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1886",6,0,0,1,0,29,0,0,14.0111703872681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1887",6,1,0,1,0,42,1,0,14.9423503875732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1888",7,1,0,1,0,50,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1889",4,1,1,1,0,56,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1890",4,1,0,1,0,48,0,0,14.7167406082153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1891",7,1,0,1,0,52,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1892",9,0,0,1,0,47,0,1,12.4017324447632,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1893",3,0,0,1,0,40,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1894",7,0,0,1,0,42,0,0,13.7234888076782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1895",8,1,0,1,0,48,0,0,15.3329267501831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1896",4,1,1,0,0,25,0,0,15.3329267501831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1897",1,1,0,1,0,35,1,1,15.2300329208374,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1898",6,0,0,1,0,27,0,0,11.9317293167114,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1899",4,1,0,0,0,45,1,0,14.7192077636719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1900",3,1,0,1,0,27,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1901",2,1,1,1,0,41,0,0,12.6248760223389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1902",4,1,0,0,0,35,1,0,15.4531764984131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1903",4,1,0,1,0,30,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1904",3,1,0,0,0,30,1,1,12.9274482727051,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1905",3,0,0,1,0,50,1,0,14.53688621521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1906",4,1,0,1,0,59,0,0,14.9274616241455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1907",2,0,0,0,0,39,0,0,14.6397790908813,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1908",5,1,0,1,0,50,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1909",6,1,0,0,0,41,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1910",2,1,0,1,0,24,1,0,15.635498046875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1911",3,0,0,1,0,32,1,1,14.31374168396,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1912",5,0,0,1,0,40,0,0,14.8221006393433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1913",3,0,1,1,0,45,1,0,14.3618440628052,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1914",3,1,1,1,0,32,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1915",8,1,0,0,0,49,0,0,15.6206083297729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1916",3,1,0,0,0,51,1,1,14.7192077636719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1917",4,1,0,0,0,50,0,0,14.1627111434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1918",8,1,0,0,0,51,1,1,14.0260601043701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1919",8,0,0,1,0,30,0,0,14.4166355133057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1920",5,1,0,1,0,32,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1921",2,0,1,0,0,31,0,1,15.515248298645,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1922",4,0,0,1,0,28,1,0,14.9423503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1923",11,1,1,1,0,45,0,0,14.8221006393433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1924",5,0,0,1,0,41,1,0,13.6205949783325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1925",4,1,0,0,0,45,0,1,14.9274616241455,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1926",5,0,0,0,0,21,0,0,13.7234888076782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1927",8,1,1,1,0,34,0,0,14.8221006393433,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1928",14,1,0,1,0,30,0,0,14.8221006393433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1929",3,1,0,1,0,36,1,0,15.2300329208374,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1930",5,1,0,1,0,41,1,0,14.9423503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1931",4,0,1,1,0,50,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1932",7,0,0,1,0,35,1,0,12.9274482727051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1933",3,0,0,1,0,39,0,1,15.3329267501831,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1934",7,1,1,0,0,26,1,0,14.9423503875732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1935",6,0,1,1,0,28,0,0,14.7043180465698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1936",5,1,1,1,0,26,0,0,14.2927160263062,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1937",4,0,0,1,0,57,0,1,14.0111703872681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1938",4,1,0,1,0,50,1,0,14.9423503875732,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1939",7,0,0,1,0,47,1,0,14.7992496490479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1940",4,1,0,0,0,42,1,1,15.1246728897095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1941",1,1,0,1,0,52,1,0,14.7192077636719,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1942",3,0,0,0,0,40,1,1,13.6205949783325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1943",2,1,0,1,0,59,1,0,14.31374168396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1944",3,1,0,1,0,54,1,1,15.635498046875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1945",4,1,0,1,0,24,0,1,14.7043180465698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1946",3,0,0,1,0,54,0,0,14.1627111434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1947",3,1,0,1,0,53,0,0,15.515248298645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1948",6,1,0,1,0,32,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1949",4,0,0,0,0,43,0,0,15.6206083297729,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1950",3,0,0,1,0,49,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1951",1,1,1,0,0,55,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1952",6,1,0,1,0,50,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1953",3,0,0,1,0,55,1,0,14.4315252304077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1954",5,1,0,1,0,30,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1955",8,1,1,0,0,34,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1956",8,0,1,1,0,56,1,0,14.3625326156616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1957",4,0,0,1,0,47,1,0,14.7992496490479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1958",4,0,0,1,0,37,1,0,14.9423503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1959",5,1,1,1,0,28,1,0,14.9423503875732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1960",4,1,1,0,0,40,1,0,14.31374168396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1961",7,1,0,0,0,38,1,0,13.4870634078979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1962",14,1,0,1,0,25,1,0,13.6205949783325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1963",6,0,0,1,0,24,1,0,14.31374168396,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1964",7,0,0,1,0,55,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1965",8,1,0,1,0,26,0,0,14.9274616241455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1966",3,1,0,1,0,30,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1967",5,1,0,1,0,52,0,0,13.7192974090576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1968",6,1,1,1,0,26,0,1,15.6206083297729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1969",6,1,0,1,0,55,1,1,15.325343132019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1970",2,1,0,0,0,35,0,1,14.7043180465698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1971",3,1,0,1,0,26,0,0,15.3329267501831,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1972",6,1,0,1,0,30,1,0,15.325343132019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1973",6,1,0,0,0,31,1,0,15.4531764984131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1974",7,1,0,0,0,27,1,0,15.2300329208374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1975",5,1,1,0,0,42,0,1,13.8776388168335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1976",4,1,0,1,0,42,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1977",4,0,0,0,0,28,0,1,15.6206083297729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1978",4,0,0,1,0,57,1,0,13.8437385559082,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"1979",4,1,1,1,0,32,1,0,15.2300329208374,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1980",4,1,0,1,0,50,0,0,15.1097831726074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1981",5,1,0,1,0,42,1,0,15.2788228988647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1982",6,1,1,1,0,26,0,0,14.0018892288208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1983",4,1,0,1,0,40,0,0,15.6206083297729,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"1984",4,1,0,1,0,45,0,0,14.7290105819702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1985",1,0,1,0,0,50,0,1,14.7043180465698,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"1986",4,1,0,1,0,33,0,0,14.8221006393433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1987",4,1,0,0,0,42,1,0,14.4315252304077,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"1988",3,0,1,1,0,50,1,0,14.9423503875732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1989",4,1,0,1,0,53,1,0,15.4531764984131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"1990",4,0,0,1,0,31,1,0,14.9423503875732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1991",8,0,0,1,0,53,0,0,14.0111703872681,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1992",4,1,0,1,0,45,0,0,13.704779624939,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1993",1,1,1,0,0,50,0,0,14.4166355133057,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"1994",4,0,0,1,0,43,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1995",2,0,0,1,0,25,1,1,14.0260601043701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1996",5,0,0,1,0,35,1,0,14.0726194381714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"1997",11,1,0,1,0,28,1,0,15.4531764984131,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"1998",3,0,0,1,0,40,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"1999",4,0,1,1,0,45,0,0,14.7043180465698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2000",4,1,0,1,0,33,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2001",3,1,0,0,0,38,1,1,15.2300329208374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2002",3,1,0,0,0,26,1,0,15.635498046875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2003",3,1,1,1,0,27,1,0,13.6212024688721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2004",2,1,0,0,0,48,1,0,14.7992496490479,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2005",5,1,0,1,0,43,1,0,15.635498046875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2006",6,1,0,1,0,50,1,0,15.635498046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"2007",3,0,0,0,0,49,0,0,14.2343139648438,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2008",3,1,0,0,0,37,0,0,15.515248298645,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2009",1,0,0,1,0,45,0,0,14.0801639556885,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
